DataHora,TempoGasto,WIDTH,HEIGHT,MAX_ITER,RE_MIN,RE_MAX,IM_MIN,IM_MAX,Machine,Code,Schedule,ChunkSize,Threads
2026-09-24 11:23:58,4.26673,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,PROEX-177849,sequencial,N/A,N/A,1
