DataHora,TempoGasto,WIDTH,HEIGHT,MAX_ITER,RE_MIN,RE_MAX,IM_MIN,IM_MAX,Machine,Code,Schedule,ChunkSize,Threads,Scenario,T1,Speedup,Eficiencia
2026-09-23 14:44:36,5.50648,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4,Zoom (Seahorse),23.073800000000002,4.190299429036336,1.047574857259084
2026-09-23 14:45:09,5.293,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4,Zoom (Seahorse),23.073800000000002,4.359304742112224,1.089826185528056
2026-09-23 14:45:42,5.33284,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4,Zoom (Seahorse),23.073800000000002,4.3267377232394,1.08168443080985
2026-09-23 14:46:17,5.64391,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4,Zoom (Seahorse),23.073800000000002,4.088265050293148,1.022066262573287
2026-09-23 14:46:50,5.32524,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4,Zoom (Seahorse),23.073800000000002,4.332912695014685,1.0832281737536713
2026-09-23 14:47:23,5.29682,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4,Zoom (Seahorse),23.073800000000002,4.35616086633112,1.08904021658278
2026-09-23 14:49:40,22.1213,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024,4,Zoom (Seahorse),92.19995,4.167926387689692,1.041981596922423
2026-09-23 14:51:55,22.2481,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024,4,Zoom (Seahorse),92.19995,4.144171861866856,1.036042965466714
2026-09-23 14:54:20,22.0758,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024,4,Zoom (Seahorse),92.19995,4.176516819322516,1.044129204830629
2026-09-23 14:56:44,26.7496,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4,Zoom (Seahorse),92.19995,3.446778643418967,0.8616946608547418
2026-09-23 14:59:00,21.3501,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4,Zoom (Seahorse),92.19995,4.318478601973761,1.0796196504934403
2026-09-23 15:01:18,21.2348,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4,Zoom (Seahorse),92.19995,4.3419269312637745,1.0854817328159436
2026-09-23 15:03:34,21.1775,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4,Zoom (Seahorse),92.19995,4.353674890803919,1.0884187227009798
2026-09-23 15:05:50,21.2662,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4,Zoom (Seahorse),92.19995,4.335515983109347,1.0838789957773367
2026-09-23 15:08:05,21.2361,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4,Zoom (Seahorse),92.19995,4.3416611336356485,1.0854152834089121
2026-09-23 15:36:23,11.0401,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,1.1190180260224916,1.1190180260224916
2026-09-23 15:36:41,11.0937,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,1.1136114108990607,1.1136114108990607
2026-09-23 15:36:58,11.094,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,1.1135812970155858,1.1135812970155858
2026-09-23 15:38:05,43.6069,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,49.89046666666667,1.1440956973934553,1.1440956973934553
2026-09-23 15:39:13,43.6481,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,49.89046666666667,1.1430157708277489,1.1430157708277489
2026-09-23 15:40:21,43.9003,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,49.89046666666667,1.1364493332999244,1.1364493332999244
2026-09-23 15:44:48,174.179,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,197.81283333333332,1.1356870422572947,1.1356870422572947
2026-09-23 15:49:19,174.913,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,197.81283333333332,1.1309212770539256,1.1309212770539256
2026-09-23 15:53:52,175.435,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,197.81283333333332,1.1275562649034303,1.1275562649034303
2026-09-23 15:54:05,5.1331,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),5.979731428571428,1.1649356974482143,1.1649356974482143
2026-09-23 15:54:24,4.99996,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),5.979731428571428,1.1959558533611125,1.1959558533611125
2026-09-23 15:54:36,5.07985,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),5.979731428571428,1.1771472442240278,1.1771472442240278
2026-09-23 15:55:24,20.1499,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),23.073800000000002,1.14510741988794,1.14510741988794
2026-09-23 15:56:14,20.2246,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),23.073800000000002,1.140877940725651,1.140877940725651
2026-09-23 15:57:03,20.0335,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),23.073800000000002,1.1517608006588964,1.1517608006588964
2026-09-23 16:00:20,79.7841,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),92.19995,1.155618099345609,1.155618099345609
2026-09-23 16:03:32,79.8643,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),92.19995,1.1544576237442763,1.1544576237442763
2026-09-23 16:06:49,79.7783,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),92.19995,1.155702114484766,1.155702114484766
2026-09-23 16:22:17,22.8772,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,49.89046666666667,2.1807942696950096,2.1807942696950096
2026-09-23 16:23:06,23.0768,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,49.89046666666667,2.1619317525249024,2.1619317525249024
2026-09-23 16:26:20,92.3638,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,197.81283333333332,2.141670582342144,2.141670582342144
2026-09-23 16:29:34,92.1316,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,197.81283333333332,2.147068251645834,2.147068251645834
2026-09-23 16:32:48,92.3074,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,197.81283333333332,2.1429791472117437,2.1429791472117437
2026-09-23 16:32:59,3.14097,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),5.979731428571428,1.9037849545113226,1.9037849545113226
2026-09-23 16:33:10,3.08396,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),5.979731428571428,1.938978270979983,1.938978270979983
2026-09-23 16:33:22,3.12495,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),5.979731428571428,1.9135446738576387,1.9135446738576387
2026-09-23 16:34:04,11.804,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),23.073800000000002,1.9547441545238904,1.9547441545238904
2026-09-23 16:34:45,11.8104,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),23.073800000000002,1.9536848878954145,1.9536848878954145
2026-09-23 16:35:28,11.7678,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),23.073800000000002,1.9607573208246234,1.9607573208246234
2026-09-23 16:38:16,47.505,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),92.19995,1.9408472792337648,1.9408472792337648
2026-09-23 16:41:06,47.3438,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),92.19995,1.9474556330501565,1.9474556330501565
2026-09-23 16:43:52,47.4903,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,n/a,0,1,Zoom (Seahorse),92.19995,1.9414480430740595,1.9414480430740595
2026-09-23 16:44:04,5.78087,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,12.35407090909091,2.137060841895927,1.0685304209479636
2026-09-23 16:44:17,5.66023,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,12.35407090909091,2.1826093478694166,1.0913046739347083
2026-09-23 16:44:30,5.61021,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,12.35407090909091,2.2020692468001926,1.1010346234000963
2026-09-23 16:44:41,5.6608,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,12.35407090909091,2.1823895755177554,1.0911947877588777
2026-09-23 16:44:53,5.57605,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,12.35407090909091,2.21555956440328,1.10777978220164
2026-09-23 16:45:06,5.58126,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,12.35407090909091,2.213491381711461,1.1067456908557305
2026-09-23 16:45:18,6.12173,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024,2,Visão Completa,12.35407090909091,2.0180685703372916,1.0090342851686458
2026-09-23 16:45:30,5.48269,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024,2,Visão Completa,12.35407090909091,2.253286417632751,1.1266432088163756
2026-09-23 16:45:43,5.70685,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,2,Visão Completa,12.35407090909091,2.1647793281917185,1.0823896640958592
2026-09-23 16:45:55,5.86757,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,2,Visão Completa,12.35407090909091,2.1054833447391186,1.0527416723695593
2026-09-23 16:46:07,5.75126,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,2,Visão Completa,12.35407090909091,2.148063365087113,1.0740316825435565
2026-09-23 16:46:19,5.59071,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,2,Visão Completa,12.35407090909091,2.2097499081674616,1.1048749540837308
2026-09-23 16:46:31,5.58641,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,2,Visão Completa,12.35407090909091,2.2114508081381263,1.1057254040690632
2026-09-23 16:46:43,5.54348,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,2,Visão Completa,12.35407090909091,2.228576798164855,1.1142883990824275
2026-09-23 16:46:55,5.4857,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,2,Visão Completa,12.35407090909091,2.252050040850012,1.126025020425006
2026-09-23 16:47:08,5.76734,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,2,Visão Completa,12.35407090909091,2.142074320066254,1.071037160033127
2026-09-23 16:47:20,5.5223,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,2,Visão Completa,12.35407090909091,2.2371241890319085,1.1185620945159542
2026-09-23 16:48:08,21.7092,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,49.89046666666667,2.2981255258907134,1.1490627629453567
2026-09-23 16:48:54,21.7784,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,49.89046666666667,2.2908233234152493,1.1454116617076247
2026-09-23 16:49:40,21.2847,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,49.89046666666667,2.34395911930479,1.171979559652395
2026-09-23 16:50:25,21.5326,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,49.89046666666667,2.316973643065244,1.158486821532622
2026-09-23 16:51:10,21.5107,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,49.89046666666667,2.319332549227439,1.1596662746137194
2026-09-23 16:51:55,21.4207,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,49.89046666666667,2.3290773255153505,1.1645386627576753
2026-09-23 16:52:40,21.3247,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,49.89046666666667,2.3395624166654945,1.1697812083327472
2026-09-23 16:53:25,21.3787,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,49.89046666666667,2.333652966114248,1.166826483057124
2026-09-23 16:54:11,21.4212,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,49.89046666666667,2.329022961676595,1.1645114808382975
2026-09-23 16:54:56,21.411,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024,2,Visão Completa,49.89046666666667,2.3301324864166393,1.1650662432083196
2026-09-23 16:55:38,21.4011,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024,2,Visão Completa,49.89046666666667,2.3312103894971132,1.1656051947485566
2026-09-23 16:56:24,21.3573,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024,2,Visão Completa,49.89046666666667,2.335991284790993,1.1679956423954965
2026-09-23 16:57:09,21.434,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,2,Visão Completa,49.89046666666667,2.3276321109763303,1.1638160554881651
2026-09-23 16:57:53,21.4057,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,2,Visão Completa,49.89046666666667,2.330709421633802,1.165354710816901
2026-09-23 16:58:38,21.4558,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,2,Visão Completa,49.89046666666667,2.3252671383340013,1.1626335691670007
2026-09-23 16:59:23,21.3954,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,2,Visão Completa,49.89046666666667,2.331831452866816,1.165915726433408
2026-09-23 17:00:08,21.3466,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,2,Visão Completa,49.89046666666667,2.3371622022554726,1.1685811011277363
2026-09-23 17:00:54,21.3858,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,2,Visão Completa,49.89046666666667,2.3328782026703077,1.1664391013351538
2026-09-23 17:01:39,21.3486,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,2,Visão Completa,49.89046666666667,2.3369432499867284,1.1684716249933642
2026-09-23 17:02:23,21.5015,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,2,Visão Completa,49.89046666666667,2.3203249385701774,1.1601624692850887
2026-09-23 17:03:08,21.3492,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,2,Visão Completa,49.89046666666667,2.336877572305598,1.168438786152799
2026-09-23 17:06:08,84.9662,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,197.81283333333332,2.3281355801875723,1.1640677900937861
2026-09-23 17:09:08,84.9393,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,197.81283333333332,2.3288728931523255,1.1644364465761627
2026-09-23 17:12:08,85.172,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,2,Visão Completa,197.81283333333332,2.3225101363515397,1.1612550681757698
2026-09-23 17:15:07,84.7802,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,197.81283333333332,2.333243296587332,1.166621648293666
2026-09-23 17:18:06,84.8489,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,197.81283333333332,2.331354128731584,1.165677064365792
2026-09-23 17:21:05,84.8446,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,2,Visão Completa,197.81283333333332,2.3314722838381385,1.1657361419190693
2026-09-23 17:24:04,84.7,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,197.81283333333332,2.3354525777253046,1.1677262888626523
2026-09-23 17:27:00,84.6467,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,2,Visão Completa,197.81283333333332,2.3369231562876442,1.1684615781438221
